Timestamp,Session ID,Referrer,Destination,Device Type,Total Time (seconds),Clicks,IP,City,Proxy,Status,Error Reason
2026-01-23 00:00:25,5048dc28,https://www.samacharjagat.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,114,2,180.151.23.190,,,SUCCESS,
2026-01-23 00:02:14,1246f520,https://livehindustan.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,109,1,180.151.23.190,,,SUCCESS,
2026-01-23 00:04:03,2048d5f7,https://india.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,109,2,180.151.23.190,,,SUCCESS,
2026-01-23 00:06:21,bf6e550e,https://financialpost.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,137,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:08:21,697ee374,https://onlinemalayali.in,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,120,2,180.151.23.190,,,SUCCESS,
2026-01-23 00:10:07,505026c6,https://marathigold.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,106,1,180.151.23.190,,,SUCCESS,
2026-01-23 00:12:31,55d1ae3e,https://cricbuzz.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,143,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:14:57,6d1d6c02,https://www.lokmat.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,145,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:17:17,375239d7,https://wellnessmama.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,139,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:17:18,e776e286,https://www.food.ndtv.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,1,0,180.151.23.190,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.food.ndtv.com/
Call log:
  - navigating to ""https://www.food.ndtv.com/"", waiting until ""domcontentloaded""
"
2026-01-23 00:19:07,e5d62e95,https://vijaykarnataka.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,108,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:21:51,6d49c7d0,https://www.nishamadhulika.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,163,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:23:41,9ba267dc,https://businesschief.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,110,1,180.151.23.190,,,SUCCESS,
2026-01-23 00:25:29,fa8db211,https://fortune.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,108,1,180.151.23.190,,,SUCCESS,
2026-01-23 00:27:22,5f1cc499,https://bhaskar.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,112,1,180.151.23.190,,,SUCCESS,
2026-01-23 00:29:11,7f40eac5,https://mindbodygreen.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,109,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:31:36,2fb0543b,https://maharashtratimes.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,145,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:34:27,4fb7e1f8,https://forbes.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,170,0,180.151.23.190,,,SUCCESS,
2026-01-23 00:36:21,1f4515aa,https://odishabhaskar.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,113,1,180.151.23.190,,,SUCCESS,
2026-01-23 11:35:25,1dc27b44,https://m.fertilityfactor.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,32,0,176.227.240.55,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://m.fertilityfactor.com/
Call log:
  - navigating to ""https://m.fertilityfactor.com/"", waiting until ""domcontentloaded""
"
2026-01-23 11:35:25,1264254f,https://www.food.ndtv.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,32,0,176.227.240.55,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.food.ndtv.com/
Call log:
  - navigating to ""https://www.food.ndtv.com/"", waiting until ""domcontentloaded""
"
2026-01-23 11:36:06,2cda6068,https://navbharattimes.indiatimes.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,72,3,176.227.240.55,,,SUCCESS,
2026-01-23 11:36:25,ec4e4341,https://tarladalal.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,92,0,176.227.240.55,,,FAIL,"Mouse.wheel: Target page, context or browser has been closed"
2026-01-23 11:36:26,d78e3b94,https://www.vegrecipesofindia.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,20,0,176.227.240.37,,,FAIL,"Page.goto: Target page, context or browser has been closed"
2026-01-23 11:36:26,bc34fcbd,https://www.moneycontrol.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,61,0,176.227.240.37,,,FAIL,Mouse.wheel: Connection closed while reading from the driver
2026-01-23 11:36:26,de11da01,https://wikibio.in,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,1,0,,,,FAIL,BrowserType.launch: Connection closed while reading from the driver
2026-01-23 11:36:27,2eed9376,https://jagbani.punjabkesari.in,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,desktop,61,1,176.227.240.37,,,FAIL,Mouse.wheel: Connection closed while reading from the driver
2026-01-23 11:36:40,5abfd422,https://equitymaster.com,https://www.timesofindiadigital.com/?utm_source=thirdpartyweb&utm_medium=google&utm_campaign=googletraffic,mobile,107,1,176.227.240.55,,,FAIL,BrowserContext.close: Connection closed while reading from the driver
2026-01-23 11:37:38,d1ad5473,https://seithy.com,https://www.indiaenergyweek.com/visit/visitor-registration?utm_source=programmatic_vispro&utm_medium=indiacity&utm_campaign=integralmedia&utm_content=Register&utm_term=VisitorPass,mobile,51,4,176.227.240.59,,,SUCCESS,
2026-01-23 11:38:02,de6a604f,https://www.phonearena.com,https://www.indiaenergyweek.com/visit/visitor-registration?utm_source=programmatic_vispro&utm_medium=indiacity&utm_campaign=integralmedia&utm_content=Register&utm_term=VisitorPass,mobile,75,2,176.227.240.59,,,SUCCESS,
2026-01-23 11:38:21,385b8c97,https://holidify.com,https://www.indiaenergyweek.com/visit/visitor-registration?utm_source=programmatic_vispro&utm_medium=indiacity&utm_campaign=integralmedia&utm_content=Register&utm_term=VisitorPass,mobile,95,2,176.227.240.59,,,SUCCESS,
2026-01-23 11:38:53,c371ba0c,https://hilaptop.com,https://www.indiaenergyweek.com/visit/visitor-registration?utm_source=programmatic_vispro&utm_medium=indiacity&utm_campaign=integralmedia&utm_content=Register&utm_term=VisitorPass,mobile,75,2,176.227.240.59,,,SUCCESS,
